"IDPIF","SUPQUEMADA","RADIO_M","MUERTOS","HERIDOS","IDCOMUNIDAD","COMUNIDAD","IDPROVINCIA","PROVINCIA","COMARCA","MUNICIPIO","LATITUD","LONGITUD","FECHA","TIME_CTRL","TIME_EXT","RES_GRP_CAUSA","IDGRUPOCAUSA","CAUSA","PERSONAL","PESADOS","AEREOS","GASTOS_EXT","PERDIDAS"
"2002060087","190","777.68","0","0","14","EXTREMADURA","6","BADAJOZ","LA SERENA","VALLE DE LA SERENA","38.717964","-5.810214","2002-07-03","340","1330","1","4","PROVOCADOS POR VENGANZAS","38","7","3","0","0"
"2003321235","190","777.68","0","0","3","GALICIA","32","OURENSE","VALDEORRAS-TRIVES","CARBALLEDA DE VALDEORRAS","42.422829","-6.911091","2003-08-10","303","1743","1","4","SIN DATOS","66","6","8","0","0"
"2003322101","190","777.68","0","0","3","GALICIA","32","OURENSE","MIÑO-ARNOIA","XUNQUEIRA DE AMBÍA","42.153179","-7.707604","2003-09-15","1085","2164","1","4","SIN DATOS","78","0","12","0","0"
"2005130016","190","777.68","0","0","11","CASTILLA-MANCHA","13","CIUDAD REAL","MANCHA","VILLARUBIA DE LOS OJOS","39.217317","-3.643174","2005-02-22","300","540","0","2","QUEMA AGRÍCOLA (QUEMA DE RESTOS DE PODA)","29","3","0","547","35956"
"2005240626","190","777.68","0","0","17","CASTILLA Y LEON","24","LEON","CANALES-LA MAGDALENA","RIELLO","42.80839","-6.019478","2005-07-21","675","1275","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","32","6","6","0","0"
"2005240671","190","777.68","0","0","17","CASTILLA Y LEON","24","LEON","VILLAFRANCA","TRABADELO","42.649719","-6.871984","2005-08-06","1893","3408","1","4","SIN DATOS","123","6","10","0","0"
"2006030006","190","777.68","0","0","9","C. VALENCIANA","3","ALICANTE","LA MARINA BAIXA","FINESTRAT","38.576015","-0.202376","2006-03-07","2007","2659","1","4","SIN DATOS","68","3","9","0","444213"
"2006490263","190","777.68","0","0","17","CASTILLA Y LEON","49","ZAMORA","ALCAÑICES","FONFRIA","41.648461","-6.211242","2006-09-09","1323","2883","0","1","RAYO","214","6","7","27363","0"
"2011390025","190","777.68","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 10","SOBA","43.19793","-3.546782","2011-01-16","1800","2640","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","3","0","0","0","30126"
"2004331739","189.79","777.25","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","CANGAS DEL NARCEA","43.105118","-6.550733","2004-10-03","1675","2684","1","4","SIN DATOS","33","4","6","0","73615"
"2002310042","189","775.63","0","0","13","NAVARRA","31","NAVARRA","ZONA 1","ITUREN","43.138128","-1.719192","2002-02-02","0","0","1","4","SIN DATOS","14","2","0","0","0"
"2002390116","189","775.63","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 3","TUDANCA","43.15603","-4.360318","2002-01-29","420","1080","1","4","SIN DATOS","16","0","0","135","55027"
"2001040046","188.6","774.81","0","0","4","ANDALUCIA","4","ALMERIA","SIERRA NEVADA  (AL)","CANJÁYAR","37.052274","-2.716202","2001-06-17","360","450","0","2","OTRAS NEGLIGENCIAS (SIN ESPECIFICAR)","114","8","8","0","0"
"2003100231","188","773.58","0","0","14","EXTREMADURA","10","CACERES","CACERES-CENTRO","MORALEJA","39.986328","-6.704693","2003-08-01","380","501","0","5","CAUSA DESCONOCIDA","27","1","1","0","0"
"2005240330","188","773.58","0","0","17","CASTILLA Y LEON","24","LEON","BENAVIDES DE ORBIGO","VALDESAMARIO","42.708244","-5.903507","2005-02-18","714","790","1","4","SIN DATOS","17","3","1","0","0"
"2007100199","188","773.58","0","0","14","EXTREMADURA","10","CACERES","AMBROZ-JERTE Y TIETAR","CABEZABELLOSA","40.112328","-6.013035","2007-08-05","1350","2700","0","1","RAYO","84","10","3","0","0"
"2012210099","187.9","773.37","0","0","4","ANDALUCIA","21","HUELVA","EL CONDADO","BEAS","37.44755","-6.837424","2012-06-15","1670","3000","0","5","CAUSA DESCONOCIDA","209","20","11","0","0"
"2003060531","187.34","772.22","0","0","14","EXTREMADURA","6","BADAJOZ","SIERRA DE SAN PEDRO","OTRA PROVINCIA","39.253778","-7.249774","2003-08-02","4320","14350","0","1","RAYO","45","2","3","0","103834"
"2010180110","186.79","771.08","0","0","4","ANDALUCIA","18","GRANADA","SIERRAS LITORALES","GUAJARES, LOS","36.873113","-3.538878","2010-10-30","1064","2654","1","4","SIN DATOS","366","11","13","0","368247"
"2003130073","186.4","770.28","0","0","11","CASTILLA-MANCHA","13","CIUDAD REAL","MONTES NORTE","FONTANAREJO","39.208939","-4.510461","2003-07-09","396","1956","1","4","SIN DATOS","83","13","10","0","0"
"2012240185","186","769.45","0","0","17","CASTILLA Y LEON","24","LEON","BEMBIBRE","NOCEDA DEL BIERZO","42.719806","-6.430828","2012-03-01","1909","1936","0","2","OTRAS NEGLIGENCIAS (OTRAS)","32","3","5","0","0"
"2006151077","186","769.45","0","0","3","GALICIA","15","A CORUÑA","BERGANTIÑOS-MARIÑAS COR","LAXE","43.164762","-9.029733","2006-07-18","1750","2490","1","4","OTRAS MOTIVACIONES","73","15","2","0","642448"
"2006240463","186","769.45","0","0","17","CASTILLA Y LEON","24","LEON","VILLAFRANCA","OENCIA","42.546098","-6.992083","2006-09-08","3824","4252","1","4","SIN DATOS","28","1","6","0","0"
"2012390390","185","767.38","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 9","SAN ROQUE DE RIOMIERA","43.22013","-3.717203","2012-03-27","0","150","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","0","0","0","0","28503"
"2005210073","185","767.38","0","0","4","ANDALUCIA","21","HUELVA","EL CONDADO","ALMONTE","37.183004","-6.673688","2005-04-01","557","742","0","5","CAUSA DESCONOCIDA","104","6","4","0","0"
"2005230248","185","767.38","0","0","4","ANDALUCIA","23","JAEN","SIERRA DE SEGURA","ORCERA","38.314052","-2.722677","2005-08-07","180","210","0","1","RAYO","103","5","2","0","0"
"2009320480","185","767.38","0","0","3","GALICIA","32","OURENSE","MIÑO-ARNOIA","PADRENDA","42.131558","-8.163165","2009-03-20","519","725","1","4","OTRAS MOTIVACIONES","63","6","10","0","918518"
"2006151037","184.77","766.9","0","0","3","GALICIA","15","A CORUÑA","BERGANTIÑOS-MARIÑAS COR","PONTECESO","43.257419","-8.926645","2006-07-17","858","2980","0","1","RAYO","40","5","0","0","434755"
"2001240437","184.5","766.34","0","0","17","CASTILLA Y LEON","24","LEON","TRUCHAS","TRUCHAS","42.268979","-6.414877","2001-09-07","4610","8900","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","92","2","7","5079","0"
"2003270354","184.3","765.93","0","0","3","GALICIA","27","LUGO","LUGO-SARRIA","CASTROVERDE","43.04557","-7.382334","2003-06-21","865","1825","1","4","SIN DATOS","33","4","1","3755","1230904"
"2005151768","184.3","765.93","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","RIBEIRA","42.584255","-8.976199","2005-08-14","1380","2360","1","4","SIN DATOS","102","11","7","0","0"
"2008331045","184.21","765.74","0","0","5","ASTURIAS","33","ASTURIAS","ORIENTE","PONGA","43.234596","-5.256065","2008-02-24","0","0","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","0","0","0","0","118014"
"2010321056","184.14","765.6","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","CASTRELO DO VAL","42.047372","-7.272809","2010-08-31","2140","4250","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","187","15","11","0","2135"
"2003100324","184.04","765.39","0","0","14","EXTREMADURA","10","CACERES","CACERES-CENTRO","PUERTO DE SANTA CRUZ","39.28885","-5.843668","2003-07-30","90","120","0","3","LÍNEAS ELÉCTRICAS","171","4","1","0","0"
"2002362573","184","765.3","0","0","3","GALICIA","36","PONTEVEDRA","CALDAS-O SALNES","LAMA, A","42.398115","-8.357287","2002-08-30","3165","3175","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","16","8","0","58731","0"
"2004160164","184","765.3","0","0","11","CASTILLA-MANCHA","16","CUENCA","SERRANIA MEDIA","PESQUERA, LA","39.584851","-1.568519","2004-08-24","1310","3320","0","1","RAYO","218","9","20","109599","164862"
"2012490327","183.53","764.33","0","0","17","CASTILLA Y LEON","49","ZAMORA","PUEBLA DE SANABRIA","PEDRALBA DE LA PRADERIA","41.96574","-6.70744","2012-03-24","1430","2625","0","2","QUEMA AGRÍCOLA (QUEMA DE LINDES Y BORDES DE FINCAS)","42","2","3","0","0"
"2002040042","183","763.22","0","0","4","ANDALUCIA","4","ALMERIA","ALMERÍA","BENAHADUX","36.904594","-2.51194","2002-06-26","565","645","0","1","RAYO","45","0","2","3500","2195"
"2004322369","183","763.22","0","0","3","GALICIA","32","OURENSE","VALDEORRAS-TRIVES","BARCO DE VALDEORRAS, O","42.394809","-7.007454","2004-07-27","1910","3050","1","4","SIN DATOS","35","5","8","0","70193"
"2004330197","183","763.22","0","0","5","ASTURIAS","33","ASTURIAS","EO-NAVIA","VILLAYÓN","43.413647","-6.704597","2004-02-04","0","0","0","5","CAUSA DESCONOCIDA","15","1","2","0","23165"
"2008390154","183","763.22","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 10","SOBA","43.19793","-3.546782","2008-02-15","0","0","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","0","0","0","0","28193"
"2002321577","182","761.13","0","0","3","GALICIA","32","OURENSE","MIÑO-ARNOIA","XUNQUEIRA DE ESPADANEDO","42.346303","-7.641241","2002-04-25","375","630","1","4","PROVOCADOS POR CAZADORES PARA FACILITAR LA CAZA","32","3","5","0","176013"
"2003060515","182","761.13","0","0","14","EXTREMADURA","6","BADAJOZ","LA SERENA","CAMPANARIO","38.882093","-5.597679","2003-07-06","0","0","1","4","PROVOCADOS POR VENGANZAS","40","2","1","0","0"
"2007321021","182","761.13","0","0","3","GALICIA","32","OURENSE","A LIMIA","MUIÑOS","41.891159","-7.940044","2007-11-10","540","615","1","4","SIN DATOS","6","4","4","0","11496"
"2006210028","181.8","760.72","0","0","4","ANDALUCIA","21","HUELVA","EL CONDADO","BEAS","37.48144","-6.82937","2006-05-27","473","2448","0","6","INCENDIO REPRODUCIDO","114","17","7","0","0"
"2011240529","181.7","760.51","0","0","17","CASTILLA Y LEON","24","LEON","VILLAFRANCA","VILLAFRANCA DEL BIERZO","42.764484","-6.876631","2011-10-06","2864","8697","1","4","SIN DATOS","113","4","4","0","0"
"2012080312","181.6","760.30","0","0","2","CATALUÑA","8","BARCELONA","ANOIA","PRATS DE REI, ELS","41.702794","1.553837","2012-06-29","1718","7492","0","3","MOTORES Y MÁQUINAS (VEHÍCULOS LIGEROS Y PESADOS)","269","39","11","0","0"
"2002360337","181","759.04","0","0","3","GALICIA","36","PONTEVEDRA","O CONDADO-A PARANDATA","CRECENTE","42.178803","-8.187825","2002-03-27","725","880","0","5","CAUSA DESCONOCIDA","54","0","4","110952","210028"
"2003160047","181","759.04","0","0","11","CASTILLA-MANCHA","16","CUENCA","SERRANIA MEDIA","VALDETÓRTOLA","39.926052","-2.169384","2003-07-01","935","3275","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","177","11","6","0","89084"
"2009240695","181","759.04","0","0","17","CASTILLA Y LEON","24","LEON","VILLAFRANCA","VILLAFRANCA DEL BIERZO","42.635844","-6.797589","2009-09-10","2311","2798","1","4","SIN DATOS","202","9","11","0","0"
"2011390144","180.7","758.41","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 10","ARREDONDO","43.269255","-3.63252","2011-02-10","1290","1965","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","16","0","1","39","60393"
"2012321107","180.51","758.01","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","OÍMBRA","41.898534","-7.488658","2012-07-20","1255","1656","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","162","16","13","0","38986"
"2012490224","180.5","757.99","0","0","17","CASTILLA Y LEON","49","ZAMORA","PUEBLA DE SANABRIA","LUBIAN","42.063","-6.947128","2012-02-28","3330","4380","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","0","0","1","0","0"
"2012490188","180","756.94","0","0","17","CASTILLA Y LEON","49","ZAMORA","EL PUENTE","PORTO","42.207698","-6.865049","2012-02-23","1230","1290","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","20","0","5","0","0"
"2012331131","180","756.94","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","TINEO","43.421088","-6.61002","2012-03-30","2263","2593","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","22","4","0","0","0"
"2012240003","180","756.94","0","0","17","CASTILLA Y LEON","24","LEON","TRUCHAS","BENUZA","42.382282","-6.696807","2012-01-09","3165","3330","1","4","SIN DATOS","3","1","1","0","0"
"2012330752","180","756.94","0","0","5","ASTURIAS","33","ASTURIAS","OVIEDO","BELMONTE DE MIRANDA","43.304129","-6.276094","2012-03-25","2266","2286","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","12","0","1","0","0"
"2012390232","180","756.94","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 9","SAN ROQUE DE RIOMIERA","43.22013","-3.717203","2012-03-16","0","960","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","0","0","0","0","27730"
"2001240291","180","756.94","0","0","17","CASTILLA Y LEON","24","LEON","ASTORGA","VILLAGATON","42.637016","-6.176484","2001-08-12","452","493","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","77","6","2","10326","14322"
"2002060410","180","756.94","0","0","14","EXTREMADURA","6","BADAJOZ","LA SERENA","PERALEDA DEL ZAUCEJO","38.478145","-5.575337","2002-07-25","930","1110","1","4","SIN DATOS","116","6","6","0","20400"
"2002100527","180","756.94","0","0","14","EXTREMADURA","10","CACERES","AMBROZ-JERTE Y TIETAR","TEJEDA DE TIÉTAR","39.994866","-5.868797","2002-07-30","0","0","0","5","CAUSA DESCONOCIDA","27","1","5","0","0"
"2002310020","180","756.94","0","0","13","NAVARRA","31","NAVARRA","ZONA 1","BAZTAN","43.160294","-1.505094","2002-02-02","0","0","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","13","2","0","0","651000"
"2002330279","180","756.94","0","0","5","ASTURIAS","33","ASTURIAS","EO-NAVIA","VALDÉS","43.496731","-6.467141","2002-01-28","990","1830","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","28","2","4","124","16267"
"2002390154","180","756.94","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 3","TUDANCA","43.15603","-4.360318","2002-01-29","2460","2550","1","4","SIN DATOS","24","0","1","360","113903"
"2003100724","180","756.94","0","0","14","EXTREMADURA","10","CACERES","HURDES","NUÑOMORAL","40.409443","-6.225505","2003-09-24","310","3130","1","4","PROVOCADOS POR CAZADORES PARA FACILITAR LA CAZA","136","1","7","0","480116"
"2003240249","180","756.94","0","0","17","CASTILLA Y LEON","24","LEON","LA VECILLA-LA ROBLA","POLA DE GORDON LA","42.876039","-5.690063","2003-08-06","0","0","1","4","SIN DATOS","27","1","1","0","8961"
"2004490439","180","756.94","0","0","17","CASTILLA Y LEON","49","ZAMORA","PUEBLA DE SANABRIA","PUEBLA DE SANABRIA","42.041959","-6.634803","2004-08-15","440","500","1","4","SIN DATOS","18","7","5","0","0"
"2005390016","180","756.94","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 9","VILLACARRIEDO","43.224126","-3.831863","2005-01-10","0","0","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","8","1","0","661","0"
"2005490022","180","756.94","0","0","17","CASTILLA Y LEON","49","ZAMORA","EL PUENTE","PORTO","42.083742","-6.954545","2005-01-22","4320","4560","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","9","0","0","0","0"
"2007320588","180","756.94","0","0","3","GALICIA","32","OURENSE","VALDEORRAS-TRIVES","CARBALLEDA DE VALDEORRAS","42.319321","-6.79015","2007-09-28","736","765","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","22","7","0","0","0"
"2010331597","180","756.94","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","ALLANDE","43.254251","-6.662273","2010-09-05","1925","2645","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","41","0","4","0","161749"
"2005210238","179.97","756.88","0","0","4","ANDALUCIA","21","HUELVA","HUELVA","MOGUER","37.213179","-6.838964","2005-08-24","380","575","1","4","SIN DATOS","119","14","15","0","0"
"2011240535","178.92","754.67","0","0","17","CASTILLA Y LEON","24","LEON","VILLAFRANCA","VEGA DE VALCARCE","42.683312","-6.96321","2011-10-08","1070","1345","1","4","SIN DATOS","28","2","1","0","0"
"2011322410","178.64","754.07","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","VIANA DO BOLO","42.158591","-7.137233","2011-10-16","2921","3202","1","4","PROVOCADOS POR PIRÓMANOS","8","0","0","0","34777"
"2006152169","178.63","754.05","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","BOIRO","42.700129","-8.928184","2006-08-10","2040","4325","1","4","SIN DATOS","120","8","2","0","889103"
"2011330877","178.5","753.78","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","TINEO","43.422796","-6.596166","2011-04-16","621","650","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","18","0","2","0","0"
"2008050066","178.4","753.57","0","0","17","CASTILLA Y LEON","5","AVILA","EL BARCO DE AVILA","NAVALPERAL DE TORMES","40.390014","-5.29678","2008-03-21","780","990","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","41","1","2","0","0"
"2011322279","177.85","752.41","0","0","3","GALICIA","32","OURENSE","MIÑO-ARNOIA","MACEDA","42.270271","-7.696763","2011-10-14","2380","2700","1","4","OTRAS MOTIVACIONES","30","4","4","0","16777"
"2012250163","177.8","752.30","0","0","2","CATALUÑA","25","LLEIDA","ALTA RIBAGORZA","PONT DE SUERT, EL","42.377231","0.798346","2012-03-08","1682","4564","0","3","LÍNEAS ELÉCTRICAS","266","46","7","0","0"
"2005030124","177.8","752.3","0","0","9","C. VALENCIANA","3","ALICANTE","L ALACANTI","TORRE DE LES MAÇANES, LA","38.606487","-0.410537","2005-08-17","710","2150","1","4","SIN DATOS","210","22","15","0","208156"
"2009100704","177.37","751.39","0","0","14","EXTREMADURA","10","CACERES","AMBROZ-JERTE Y TIETAR","ARROYOMOLINOS DE LA VERA","40.070178","-5.863797","2009-09-12","2665","3030","0","5","CAUSA DESCONOCIDA","115","9","9","0","0"
"2001490139","177.3","751.24","0","0","17","CASTILLA Y LEON","49","ZAMORA","ALCAÑICES","MUELAS DEL PAN","41.549507","-5.994012","2001-08-07","0","0","1","4","SIN DATOS","65","4","7","0","0"
"2002390215","177.29","751.22","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 13","SAN VICENTE DE LA BARQUERA","43.369591","-4.392409","2002-02-02","720","780","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","9","1","0","450","206860"
"2008240447","177.25","751.14","0","0","17","CASTILLA Y LEON","24","LEON","BEMBIBRE","CASTROPODAME","42.585385","-6.465063","2008-08-13","411","1714","0","2","QUEMA PARA REG. PASTOS (OTRAS QUEMAS PARA PASTOS)","103","6","8","0","0"
"2002140036","177.15","750.92","0","0","4","ANDALUCIA","14","CORDOBA","VALLE DE LOS PEDROCHES","HINOJOSA DEL DUQUE","38.424028","-5.297366","2002-06-24","0","0","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","31","3","5","0","0"
"2012250165","177.1","750.82","0","0","2","CATALUÑA","25","LLEIDA","ALT URGELL","VALLS DE VALIRA, LES","42.394756","1.484764","2012-03-08","3255","8288","0","2","QUEMA AGRÍCOLA (SIN ESPECIFICAR)","64","15","0","0","0"
"2004370047","177","750.61","0","0","17","CASTILLA Y LEON","37","SALAMANCA","VITIGUDINO","VILLARINO DE LOS AIRES","41.225947","-6.437589","2004-06-15","690","1470","1","4","SIN DATOS","36","3","1","0","0"
"2005160242","177","750.61","0","0","11","CASTILLA-MANCHA","16","CUENCA","MANCHA ALTA","TORREJONCILLO DEL REY","40.053022","-2.561973","2005-07-21","350","1820","0","3","MOTORES Y MÁQUINAS (OTROS)","61","13","6","31170","12304"
"2012160451","176.6","749.76","0","0","11","CASTILLA-MANCHA","16","CUENCA","MANCHA ALTA","SAELICES","39.941641","-2.811383","2012-08-11","163","1783","0","3","LÍNEAS ELÉCTRICAS","50","5","6","0","0"
"2012370041","176.31","749.14","0","0","17","CASTILLA Y LEON","37","SALAMANCA","BEJAR","SORIHUELA","40.44891","-5.696446","2012-02-22","1374","1494","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","29","0","2","0","0"
"2002240085","176","748.48","0","0","17","CASTILLA Y LEON","24","LEON","VILLAFRANCA","CORULLON","42.576302","-6.854348","2002-03-23","1350","1350","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","2","0","0","0","0"
"2002322294","176","748.48","0","0","3","GALICIA","32","OURENSE","A LIMIA","BLANCOS, OS","41.972152","-7.774115","2002-07-31","740","1400","1","4","SIN DATOS","46","0","10","0","135125"
"2008270049","176","748.48","0","0","3","GALICIA","27","LUGO","TERRA DE LEMOS","QUIROGA","42.569589","-7.094943","2008-02-18","1053","1078","1","4","PROVOCADOS POR PIRÓMANOS","54","4","4","0","134853"
"2005430122","175.57","747.57","0","1","2","CATALUÑA","43","TARRAGONA","PRIORAT","MARGALEF","41.306945","0.764157","2005-05-26","1875","2775","0","2","QUEMA AGRÍCOLA (SIN ESPECIFICAR)","220","47","9","0","0"
"2003190155","175.53","747.48","0","0","11","CASTILLA-MANCHA","19","GUADALAJARA","SIERRA","CARDOSO DE LA SIERRA, EL","41.19686","-3.442201","2003-08-05","2438","4348","0","1","RAYO","174","5","13","36460","14983"
