IDPIF,SUPQUEMADA,MUERTOS,HERIDOS,COMUNIDAD,PROVINCIA,COMARCA,MUNICIPIO,LATITUD,LONGITUD,FECHA,TIME_CTRL,TIME_EXT,IDGRUPOCAUSA,CAUSA,PERSONAL,PESADOS,AEREOS,GASTOS_EXT,PERDIDAS
2006361452,1155.6,0,0,GALICIA,PONTEVEDRA,CALDAS-O SALNES,VILABOA,42.33090800,-8.67754700,2006-08-04,10125,10560,6,RAYO,125,12,11,597108,18670916
2006430101,1153.91,0,0,CATALUÑA,TARRAGONA,BAIX CAMP,VANDELLÒS I L' HOSPITALET,40.98268000,0.84158000,2006-04-10,1581,2445,2,TRABAJOS FORESTALES,207,20,8,0,0
2009440085,1142.78,0,1,ARAGON,TERUEL,ANDORRA-SIERRA DE ARCOS,ALLOZA,40.93598400,-0.55042800,2009-07-22,6170,11820,1,RAYO,219,21,20,612176,41609840
2004270760,1139.0,0,0,GALICIA,LUGO,TERRA DE LEMOS,"SAVIÑAO, O",42.61032900,-7.59550300,2004-07-31,4050,4245,4,Sin datos,277,19,13,63560,8444736
2006050124,1130.21,0,0,CASTILLA Y LEON,AVILA,AVILA,TORNADIZOS DE AVILA,40.60596100,-4.60854100,2006-09-03,490,3290,4,Provocados por pastores y ganaderos para regenerar el pasto,122,13,11,0,0
2012190469,1125.55,0,1,CASTILLA-MANCHA,GUADALAJARA,MOLINA DE ARAGON,CHEQUILLA,40.60743400,-1.82810100,2012-08-01,4729,9148,2,OTRAS NEGLIGENCIAS (SIN ESPECIFICAR),403,39,30,0,0
2012490002,1115.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PÍAS,42.11776100,-6.93046700,2012-01-08,4461,4851,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,8,3,2,0,0
2011322307,1097.32,0,0,GALICIA,OURENSE,VERIN-VIANA,MONTERREI,41.88548700,-7.53475400,2011-10-15,3636,3709,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,58,5,8,0,4636
2013050059,1095.01,0,0,CASTILLA Y LEON,AVILA,EL HOYO DE PINARES,CEBREROS,40.43295000,-4.38566000,2013-08-03,1658,6649,3,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),523,31,20,0,0
2009040044,1086.74,0,0,ANDALUCIA,ALMERIA,ALMERÍA,NÍJAR,36.98204000,-2.17634000,2009-06-28,1450,2925,4,Otras motivaciones,278,11,10,0,0
2004490374,1080.0,0,0,CASTILLA Y LEON,ZAMORA,ALCAÑICES,FONFRIA,41.62739600,-6.18686000,2004-07-17,495,9825,6,RAYO,104,12,13,0,1085104
2010240126,1077.66,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,BARJAS,42.59302500,-6.94721500,2010-08-08,10264,13215,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,127,7,10,0,0
2005370407,1050.0,0,0,CASTILLA Y LEON,SALAMANCA,ROBLEDA,SERRADILLA DEL LLANO,40.46013800,-6.36268500,2005-08-31,1030,2465,4,Sin datos,157,24,15,0,2450196
2009440086,1047.64,1,0,ARAGON,TERUEL,COMUNIDAD DE TERUEL,CORBALÁN,40.44152100,-0.95741700,2009-07-22,7555,13245,1,RAYO,111,13,6,483772,31406488
2007120015,1044.83,0,0,C. VALENCIANA,CASTELLON,L ALT PALANCIA,GAIBIEL,39.92902600,-0.49928700,2007-03-07,2265,8433,1,RAYO,88,19,6,0,0
2004410016,1043.1,0,0,ANDALUCIA,SEVILLA,SIERRA NORTE,OTRA PROVINCIA,37.51362300,-6.38681600,2004-06-30,0,2807,4,Provocados por venganzas,246,17,16,0,5165488
2012370236,1034.51,0,0,CASTILLA Y LEON,SALAMANCA,BEJAR,VALDEHIJADEROS,40.43159500,-5.84597300,2012-08-11,1320,2050,3,MOTORES Y MÁQUINAS (MAQUINARIA FIJA),85,9,9,0,0
2005490366,1020.0,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,PEDRALBA DE LA PRADERIA,41.97677600,-6.71645400,2005-03-13,1095,1725,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,58,5,6,35572,0
2006050125,1016.77,0,0,CASTILLA Y LEON,AVILA,AVILA,AVILA,40.67369100,-4.49348500,2006-09-03,370,9010,4,Provocados por venganzas,125,10,13,0,0
2006151566,1015.0,0,0,GALICIA,A CORUÑA,BARBANZA,PORTO DO SON,42.65082700,-9.00999200,2006-08-06,5430,5550,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,42,7,4,0,8950172
2007210102,1009.87,0,2,ANDALUCIA,HUELVA,EL CONDADO,NIEBLA,37.49309900,-6.68303200,2007-07-29,1955,3425,2,OTRAS NEGLIGENCIAS (OTRAS),274,30,17,0,0
2005323138,1007.0,0,1,GALICIA,OURENSE,O RIBEIRO-ARENTEIRO,AVIÓN,42.27110000,-7.52721200,2005-08-21,2676,5721,4,Provocados por pastores y ganaderos para regenerar el pasto,139,14,11,0,0
2006151694,1000.0,0,0,GALICIA,A CORUÑA,BARBANZA,PADRÓN,42.76074300,-8.62632000,2006-08-08,NULL,NULL,5,RAYO,61,9,5,0,10592916
2006151824,1000.0,0,0,GALICIA,A CORUÑA,BERGANTIÑOS-MARIÑAS COR,"LARACHA, A",43.23987700,-8.49522500,2006-08-09,3398,3523,4,Sin datos,94,13,1,0,6740980
2003100797,992.0,0,0,EXTREMADURA,CACERES,AMBROZ-JERTE Y TIETAR,TORNAVACAS,40.24240700,-5.68069400,2003-09-12,0,7754,4,Provocados por pastores y ganaderos para regenerar el pasto,252,16,18,0,86632
2010240181,990.0,0,0,CASTILLA Y LEON,LEON,TRUCHAS,BENUZA,42.30988000,-6.69281600,2010-08-24,1909,6070,4,Sin datos,216,7,8,0,0
2010370111,982.53,0,2,CASTILLA Y LEON,SALAMANCA,VITIGUDINO,VILLARINO DE LOS AIRES,41.26875100,-6.45321700,2010-07-30,4905,9165,4,Vandalismo,139,18,12,0,0
2011322342,979.83,0,0,GALICIA,OURENSE,VERIN-VIANA,VIANA DO BOLO,42.12589300,-7.03745200,2011-10-15,3953,5738,4,Otras motivaciones,53,6,6,0,2844544
2011322366,978.62,0,0,GALICIA,OURENSE,MIÑO-ARNOIA,MACEDA,42.22898800,-7.53706200,2011-10-16,2805,5458,5,RAYO,96,18,4,0,2361180
2002280240,974.65,0,1,MADRID,MADRID,TORRELAGUNA,"BERRUECO, EL",40.88365000,-3.55601600,2002-08-09,741,1696,5,RAYO,215,32,16,0,0
2006170122,971.66,0,0,CATALUÑA,GIRONA,ALT EMPORDA,VENTALLÓ,42.14422400,3.03387400,2006-08-04,1184,5481,4,Sin datos,584,99,28,0,0
2009030005,960.0,0,0,C. VALENCIANA,ALICANTE,LA MARINA BAIXA,"NUCIA, LA",38.59269600,-0.14917400,2009-01-24,1945,2080,3,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),561,43,11,0,14888340
2003090108,959.76,0,0,CASTILLA Y LEON,BURGOS,SEDANO,ALTOS LOS,42.74682800,-3.53147300,2003-08-05,3768,7368,1,RAYO,447,38,13,0,7719944
2008400044,956.25,0,1,CASTILLA Y LEON,SEGOVIA,BOCEGUILLAS,PRADALES,41.46827100,-3.69976500,2008-08-06,1365,3255,2,TRABAJOS FORESTALES,623,63,18,0,0
2005490699,956.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,S JUSTO,42.17464300,-6.64188000,2005-08-20,5445,6890,4,Sin datos,74,0,10,121784,0
2006151867,950.0,0,0,GALICIA,A CORUÑA,FISTERRA,VIMIANZO,43.11329300,-9.09218500,2006-08-10,3195,3225,4,Sin datos,76,10,5,0,15028564
2001370125,950.0,0,1,CASTILLA Y LEON,SALAMANCA,GUIJUELO,TEJADO EL,40.44941600,-5.53648800,2001-08-23,425,3205,4,Sin datos,270,1,9,0,0
2009490542,935.0,0,0,CASTILLA Y LEON,ZAMORA,ALCAÑICES,MAHIDE,41.83498900,-6.30388500,2009-08-23,393,423,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,333,28,18,0,0
2009020293,934.72,0,0,CASTILLA-MANCHA,ALBACETE,CENTRO,HIGUERUELA,39.01656900,-1.49619400,2009-07-15,2765,5970,3,HOGUERAS,211,16,13,0,0
2006151686,929.0,0,0,GALICIA,A CORUÑA,SANTIAGO-MESETA INTERIOR,VAL DO DUBRA,42.96773100,-8.64346300,2006-08-05,2630,2900,4,Provocados por pirómanos,90,15,5,0,17470956
2005240545,921.0,0,0,CASTILLA Y LEON,LEON,LA BAÑEZA,CASTROCONTRIGO,42.21174400,-6.18868000,2005-06-24,488,3180,1,RAYO,182,24,5,0,0
2013190179,919.0,0,0,CASTILLA-MANCHA,GUADALAJARA,SIERRA,TORTUERO,40.90959100,-3.35046600,2013-07-31,2231,5006,3,MOTORES Y MÁQUINAS (COSECHADORAS),458,52,43,0,0
2012240228,905.0,0,0,CASTILLA Y LEON,LEON,TRUCHAS,TRUCHAS,42.32632200,-6.41876900,2012-03-09,4104,4475,4,Sin datos,96,5,10,0,0
2011331489,901.0,0,0,ASTURIAS,ASTURIAS,NARCEA,CANGAS DEL NARCEA,43.08857700,-6.66256700,2011-10-17,3388,3568,4,Provocados por pastores y ganaderos para regenerar el pasto,81,0,3,0,632148
2013320589,883.0,0,0,GALICIA,OURENSE,VERIN-VIANA,CUALEDRO,41.97146200,-7.60039500,2013-08-24,1875,4810,4,Sin datos,400,46,20,0,3635912
2003090095,882.49,0,12,CASTILLA Y LEON,BURGOS,MEDINA DE POMAR,MERINDAD DE CUESTA-URRIA,42.86525200,-3.40246700,2003-08-03,9741,11518,1,RAYO,698,41,27,0,5379596
2012240577,882.0,0,0,CASTILLA Y LEON,LEON,CANALES-LA MAGDALENA,RIELLO,42.87280200,-6.01931400,2012-09-01,2929,5959,4,Provocados por pastores y ganaderos para regenerar el pasto,96,6,10,0,0
2005130147,876.0,0,0,CASTILLA-MANCHA,CIUDAD REAL,CAMPO DE CALATRAVA,ARGAMASILLA DE CALATRAVA,38.76082600,-3.98041700,2005-08-10,511,1576,4,Sin datos,158,16,6,0,63072
2003280097,874.67,0,0,MADRID,MADRID,SAN MARTIN DE VALDEIGLESIAS,NAVAS DEL REY,40.38461100,-4.26933300,2003-06-26,1033,5261,2,HOGUERAS,278,32,9,0,1022036
2004210078,874.04,0,0,ANDALUCIA,HUELVA,EL CONDADO,ESCACENA DEL CAMPO,37.51362300,-6.38681600,2004-06-30,2442,2442,4,Provocados por venganzas,231,15,13,0,0
2003030105,874.0,0,0,C. VALENCIANA,ALICANTE,LA MARINA ALTA,LLÍBER,38.68179400,-0.01334600,2003-08-30,1898,3959,4,Sin datos,232,38,23,0,116248
2009420047,858.72,0,0,CASTILLA Y LEON,SORIA,ALMAZAN,OTRA PROVINCIA,41.05280200,-2.43006800,2009-07-22,1190,3190,3,MOTORES Y MÁQUINAS (COSECHADORAS),163,17,8,83161,0
2006361669,856.33,0,0,GALICIA,PONTEVEDRA,CALDAS-O SALNES,PONTEVEDRA,42.50951700,-8.63901800,2006-08-08,1255,1375,4,Provocados por pirómanos,31,3,3,162504,13639112
2005080298,849.8,0,3,CATALUÑA,BARCELONA,BAGES,CASTELLNOU DE BAGES,41.84118100,1.83407000,2005-07-18,1831,6013,4,Vandalismo,795,152,19,0,0
2009430125,847.9,5,1,CATALUÑA,TARRAGONA,TERRA ALTA,HORTA DE SANT JOAN,40.92540500,0.34094600,2009-07-20,5156,20141,2,HOGUERAS,1293,99,21,0,0
2006361611,839.31,0,0,GALICIA,PONTEVEDRA,CALDAS-O SALNES,BARRO,42.53160800,-8.65940900,2006-08-07,820,0,4,Provocados por pirómanos,49,4,1,107900,13146032
2013490107,837.56,0,0,CASTILLA Y LEON,ZAMORA,ALCAÑICES,PORTUGAL,41.66376300,-6.30622000,2013-08-01,2385,5515,3,MOTORES Y MÁQUINAS (COSECHADORAS),449,26,20,0,0
2012190494,836.8,0,1,CASTILLA-MANCHA,GUADALAJARA,CAMPIÑA,"CUBILLO DE UCEDA, EL",40.79387100,-3.45327900,2012-08-11,1615,2862,5,RAYO,192,21,18,0,0
2001230084,836.0,0,4,ANDALUCIA,JAEN,SIERRA DE CAZORLA,"IRUELA, LA",37.93675300,-2.92944300,2001-07-31,1710,4605,4,Provocados por pirómanos,694,34,18,747108,12752796
2006361914,834.3,0,0,GALICIA,PONTEVEDRA,CALDAS-O SALNES,"LAMA, A",42.40175700,-8.33278900,2006-08-12,1515,4275,5,RAYO,23,7,2,43092,36452
2009120076,832.31,0,0,C. VALENCIANA,CASTELLON,L ALT PALANCIA,SEGORBE,39.81355500,-0.45334300,2009-07-23,4094,48284,1,RAYO,769,67,40,0,0
2011322401,828.93,0,0,GALICIA,OURENSE,VALDEORRAS-TRIVES,MANZANEDA,42.27287300,-7.25377300,2011-10-17,2984,4845,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,46,3,6,0,0
2011322417,821.7,0,0,GALICIA,OURENSE,VERIN-VIANA,LAZA,42.12474500,-7.40800700,2011-10-17,3005,4085,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,78,2,6,0,0
2005450163,820.0,0,0,CASTILLA-MANCHA,TOLEDO,LA JARA,SEVILLEJA DE LA JARA,39.45336700,-4.96883400,2005-06-21,965,3225,3,MOTORES Y MÁQUINAS (OTROS),140,23,5,0,1189190
2002130201,820.0,0,0,CASTILLA-MANCHA,CIUDAD REAL,MONTES NORTE,ANCHURAS,39.45863100,-4.84056500,2002-08-01,850,1930,5,RAYO,174,25,15,0,1814240
2002130087,816.32,0,0,CASTILLA-MANCHA,CIUDAD REAL,CAMPO DE CALATRAVA,CALZADA DE CALATRAVA,38.61619500,-3.75917000,2002-07-09,1162,1882,2,OTRAS NEGLIGENCIAS (SIN ESPECIFICAR),151,21,6,0,0
2009500153,813.0,0,0,ARAGON,ZARAGOZA,BAJO CINCA/BAIX CINCA,MEQUINENZA,41.28151100,0.22531200,2009-07-18,3259,4759,5,RAYO,300,44,21,0,2947560
2012150310,804.94,0,1,GALICIA,A CORUÑA,FERROL,"CAPELA, A",43.41694400,-8.00830400,2012-03-31,3164,5774,2,FUMADORES,655,101,19,0,6261567
2006361723,800.0,0,0,GALICIA,PONTEVEDRA,VIGO-BAIXO MIÑO,OIA,42.04818500,-8.84345400,2006-08-09,3540,10260,5,RAYO,215,15,12,801312,11803608
2006240473,800.0,0,0,CASTILLA Y LEON,LEON,TRUCHAS,TRUCHAS,42.26897900,-6.41487700,2006-09-09,1540,3220,1,RAYO,36,2,0,0,0
2003100796,800.0,0,0,EXTREMADURA,CACERES,AMBROZ-JERTE Y TIETAR,JERTE,40.26180300,-5.77115000,2003-08-12,0,13377,1,RAYO,134,6,17,0,646312
2012290004,797.65,0,0,ANDALUCIA,MALAGA,SERRANIA DE RONDA,PUJERRA,36.59020700,-5.13700800,2012-02-04,3285,4815,2,QUEMA DE MATORRAL (SIN ESPECIFICAR),328,22,9,0,0
2010500051,794.13,0,1,ARAGON,ZARAGOZA,CINCO VILLAS,SOS DEL REY CATÓLICO,42.45933600,-1.22567500,2010-03-17,1275,2615,4,Provocados por pastores y ganaderos para regenerar el pasto,338,22,8,0,4081920
2001050100,790.0,0,0,CASTILLA Y LEON,AVILA,EL HOYO DE PINARES,HERRADON DE PINARES,40.58871600,-4.53872900,2001-08-23,1540,2995,2,FUMADORES,141,9,7,0,0
2005240733,785.99,0,0,CASTILLA Y LEON,LEON,PONFERRADA,PONFERRADA,42.49903600,-6.56292500,2005-08-20,0,397,5,RAYO,112,22,12,0,0
2006321029,783.0,0,0,GALICIA,OURENSE,O RIBEIRO-ARENTEIRO,RIBADAVIA,42.26166200,-8.17416500,2006-08-07,4620,8940,4,Sin datos,154,19,5,0,33558680
2004490433,779.85,0,0,CASTILLA Y LEON,ZAMORA,MOMBUEY,ESPADAÑEDO,42.13459200,-6.38850100,2004-08-07,1135,1645,4,Sin datos,100,10,7,0,967276
2009230063,775.6,0,0,ANDALUCIA,JAEN,SIERRA MAGINA,JÓDAR,37.78318500,-3.32468200,2009-07-11,1810,4360,2,OTRAS NEGLIGENCIAS (SIN ESPECIFICAR),363,26,21,0,0
2002450153,775.0,0,0,CASTILLA-MANCHA,TOLEDO,SAGRA-TOLEDO,OTRA PROVINCIA,40.28462200,-4.42546900,2002-07-30,590,2210,2,ESCAPE DE VERTEDERO,129,21,6,0,45335
2011322310,770.0,0,0,GALICIA,OURENSE,VALDEORRAS-TRIVES,MONTEDERRAMO,42.33743100,-7.58673500,2011-10-15,6185,10060,4,Vandalismo,271,29,21,0,286684
2011390363,768.6,0,0,CANTABRIA,CANTABRIA,COMARCA 10,ARREDONDO,43.26925500,-3.63252000,2011-03-24,0,4695,4,Provocados por pastores y ganaderos para regenerar el pasto,0,0,0,0,661568
2006100366,765.11,0,0,EXTREMADURA,CACERES,IBORES-VILLUERCAS,CARRASCALEJO,39.62810800,-5.23642100,2006-08-12,1630,4725,4,Sin datos,250,29,16,0,0
2005080308,760.88,0,0,CATALUÑA,BARCELONA,BAGES,TALAMANCA,41.71266400,1.94803100,2005-06-19,1886,3296,2,OTRAS NEGLIGENCIAS (ACTIVIDADES APÍCOLAS),483,50,15,0,0
2004100728,760.7,0,0,EXTREMADURA,CACERES,SIERRA DE GATA,ACEITUNA,40.12896900,-6.33757100,2004-09-25,840,2700,4,Sin datos,207,19,14,0,7627020
2003271450,760.0,0,0,GALICIA,LUGO,LUGO-SARRIA,"INCIO, O",42.64952300,-7.30177900,2003-09-20,1265,2045,4,Sin datos,77,10,6,20268,1180808
2004270761,756.2,0,0,GALICIA,LUGO,TERRA DE LEMOS,RIBAS DE SIL,42.40773000,-7.24470200,2004-07-31,2460,2600,4,Sin datos,92,10,6,0,2810764
2012386016,752.0,0,3,CANARIAS,S.C. TENERIFE,LA PALMA,"PASO, EL",28.64365700,-17.85334300,2012-07-16,2890,76330,2,HOGUERAS,445,29,2,557806,0
2002330649,750.0,0,0,ASTURIAS,ASTURIAS,NARCEA,CANGAS DEL NARCEA,43.10511800,-6.55073300,2002-02-02,0,1440,5,RAYO,25,2,0,0,2522428
2003060313,745.75,0,0,EXTREMADURA,BADAJOZ,LA SERENA,BENQUERENCIA DE LA SERENA,38.68306800,-5.43231700,2003-08-03,950,1915,4,Sin datos,54,11,1,0,0
2003210122,739.0,0,0,ANDALUCIA,HUELVA,EL ANDEVALO,VALVERDE DEL CAMINO,37.56122600,-6.73934900,2003-08-01,2591,2865,4,Sin datos,144,16,11,112160,4959208
2011331456,727.27,0,0,ASTURIAS,ASTURIAS,NARCEA,CANGAS DEL NARCEA,43.12251400,-6.65286700,2011-10-16,3425,4358,6,RAYO,40,3,1,0,414688
2009240696,726.0,0,2,CASTILLA Y LEON,LEON,CANALES-LA MAGDALENA,MURIAS DE PAREDES,42.75571400,-6.18354700,2009-09-10,6993,7950,4,Provocados por cazadores para facilitar la caza,123,9,17,0,0
2011322285,722.74,0,0,GALICIA,OURENSE,MIÑO-ARNOIA,MACEDA,42.22454600,-7.56179800,2011-10-14,5450,7247,4,Otras motivaciones,37,5,0,0,1733564
2006152171,722.0,0,0,GALICIA,A CORUÑA,BARBANZA,NEGREIRA,42.92501300,-8.84070100,2006-08-13,2510,4440,4,Otras motivaciones,187,16,12,0,5921912
2007130077,721.0,0,0,CASTILLA-MANCHA,CIUDAD REAL,PASTOS,VILLANUEVA DE SAN CARLOS,38.58549700,-3.94420400,2007-08-19,342,1249,4,Provocados por venganzas,123,14,8,98032,219300
2002323404,720.0,0,0,GALICIA,OURENSE,O RIBEIRO-ARENTEIRO,CARBALLEDA DE AVIA,42.32131500,-8.22265700,2002-08-30,3330,3810,4,Sin datos,105,10,9,0,5082772
2003100733,715.0,0,0,EXTREMADURA,CACERES,HURDES,NUÑOMORAL,40.39870800,-6.30458200,2003-08-04,5675,6215,4,Venganzas por multas impuestas,87,6,13,0,3161568
2006270549,710.0,0,0,GALICIA,LUGO,FONSAGRADA-OS ANCARES,NAVIA DE SUARNA,42.96929200,-6.97154300,2006-08-07,1897,7567,5,RAYO,73,17,7,0,10213488
2011050100,709.45,0,0,CASTILLA Y LEON,AVILA,NAVARREDONDA DE GREDOS,NAVALACRUZ,40.44331900,-4.93655700,2011-08-19,4283,8725,2,FUMADORES,340,19,14,0,0
2012030092,705.92,2,4,C. VALENCIANA,ALICANTE,L ALACANTI,"TORRE DE LES MAÇANES, LA",38.60908700,-0.40791700,2012-08-12,9067,11947,3,MOTORES Y MÁQUINAS (VEHÍCULOS LIGEROS Y PESADOS),1217,16,41,0,669776
2002330683,705.0,0,0,ASTURIAS,ASTURIAS,EO-NAVIA,GRANDAS DE SALIME,43.19769500,-6.90079700,2002-02-02,1230,1240,4,"Provocados para ahuyentar animales (lobos, jabalíes)",16,3,0,488,2540892
2012460147,702.29,0,0,C. VALENCIANA,VALENCIA,ELS SERRANS,CHELVA,39.73487500,-1.06006200,2012-06-01,4693,13285,4,Otras motivaciones,1084,54,33,0,75648
2008320573,702.0,0,0,GALICIA,OURENSE,VERIN-VIANA,VIANA DO BOLO,42.21564900,-7.06361800,2008-02-17,1280,1815,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,53,6,1,0,1483020
2004280170,700.82,0,0,MADRID,MADRID,P. REGIONAL DEL SURESTE,PINTO,40.24927500,-3.68514800,2004-07-28,1004,3994,2,ESCAPE DE VERTEDERO,224,24,11,0,0
2012330859,698.5,0,0,ASTURIAS,ASTURIAS,NARCEA,CANGAS DEL NARCEA,43.09836800,-6.72567300,2012-03-26,7802,7987,4,Provocados por pastores y ganaderos para regenerar el pasto,156,3,11,0,0
2010321016,698.06,0,0,GALICIA,OURENSE,VALDEORRAS-TRIVES,CHANDREXA DE QUEIXA,42.21551500,-7.36440300,2010-08-30,3880,8250,4,Provocados por pastores y ganaderos para regenerar el pasto,271,15,21,0,0
2012330846,692.23,0,0,ASTURIAS,ASTURIAS,ORIENTE,PILOÑA,43.27575400,-5.31868500,2012-03-26,157,208,4,Provocados por pastores y ganaderos para regenerar el pasto,6,0,0,0,0
2005490403,692.0,0,0,CASTILLA Y LEON,ZAMORA,MOMBUEY,ESPADAÑEDO,42.12982700,-6.39517400,2005-03-17,780,1695,4,Sin datos,73,0,7,120976,0
2009270081,690.75,0,0,GALICIA,LUGO,LUGO-SARRIA,PALAS DE REI,42.93002500,-7.91330000,2009-03-21,1582,3021,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,165,15,8,1312,1191988
2013320594,690.3,0,0,GALICIA,OURENSE,VERIN-VIANA,CUALEDRO,41.91250400,-7.62940500,2013-08-24,1803,4622,5,RAYO,296,9,11,0,529972
2013360732,689.63,0,0,GALICIA,PONTEVEDRA,CALDAS-O SALNES,PONTE CALDELAS,42.37012800,-8.48065300,2013-09-04,2508,3875,4,Provocados por pastores y ganaderos para regenerar el pasto,480,39,15,1085248,5869400
2006361550,683.9,0,0,GALICIA,PONTEVEDRA,CALDAS-O SALNES,MEIS,42.47649000,-8.74940700,2006-08-06,3270,3750,4,Provocados por pirómanos,104,4,11,110836,8325984
2009240698,673.0,0,2,CASTILLA Y LEON,LEON,TRUCHAS,BENUZA,42.36264900,-6.69653900,2009-09-11,1066,1126,4,Sin datos,153,4,15,0,0
2005100460,670.59,0,0,EXTREMADURA,CACERES,SIERRA DE GATA,GATA,40.22782500,-6.59648400,2005-07-04,3231,6845,4,Sin datos,545,46,14,0,1062248
2007370119,670.0,0,0,CASTILLA Y LEON,SALAMANCA,VITIGUDINO,PUERTAS,41.12943900,-6.27137300,2007-07-31,955,1695,3,TRABAJOS FORESTALES,68,5,4,0,53600
2006361632,668.0,0,0,GALICIA,PONTEVEDRA,CALDAS-O SALNES,PONTE CALDELAS,42.40879400,-8.54275100,2006-08-07,565,655,4,Provocados por pastores y ganaderos para regenerar el pasto,65,3,0,118544,10110052
2005190216,663.79,0,1,CASTILLA-MANCHA,GUADALAJARA,CAMPIÑA,PASTRANA,40.42396600,-2.87901600,2005-08-17,1590,4544,1,RAYO,265,37,19,234156,9018936
2002323579,660.0,0,0,GALICIA,OURENSE,O RIBEIRO-ARENTEIRO,SAN CRISTOVO DE CEA,42.56578100,-7.98755300,2002-09-01,3000,3210,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,35,0,8,0,1579120
2011240403,654.0,0,0,CASTILLA Y LEON,LEON,TRUCHAS,ENCINEDO,42.26432700,-6.64984500,2011-09-09,1625,3209,4,Sin datos,119,6,9,0,0
2006361732,650.82,0,0,GALICIA,PONTEVEDRA,O CONDADO-A PARANDATA,CRECENTE,42.22211100,-8.19501300,2006-08-09,1200,2700,4,Provocados por pirómanos,33,4,5,117076,4573912
2012490462,650.46,0,0,CASTILLA Y LEON,ZAMORA,BENAVENTE,CUBO DE BENAVENTE,42.12264600,-6.15190300,2012-08-18,2351,4061,2,QUEMA AGRÍCOLA (QUEMA DE RASTROJOS),221,7,6,0,0
2005390039,650.3,0,0,CANTABRIA,CANTABRIA,COMARCA 5,"ROZAS DE VALDEARROYO, LAS",42.96947000,-4.02087100,2005-09-02,1370,7140,4,Animadversión contra repoblaciones forestales,146,6,9,0,5511724
2008490227,650.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PORTO,42.10196000,-6.94012600,2008-04-05,250,250,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,29,0,2,0,0
2003060461,650.0,0,0,EXTREMADURA,BADAJOZ,BADAJOZ-CENTRO,FUENTE DEL MAESTRE,38.50205700,-6.38278600,2003-08-02,705,750,5,RAYO,20,3,2,0,0
2002330491,650.0,0,0,ASTURIAS,ASTURIAS,NARCEA,CANGAS DEL NARCEA,43.10511800,-6.55073300,2002-02-01,2212,2283,4,Provocados por pastores y ganaderos para regenerar el pasto,38,3,1,0,1207040
2006050105,648.42,0,0,CASTILLA Y LEON,AVILA,SOTILLO DE LA ADRADA,ADRADA LA,40.27757400,-4.65950600,2006-08-14,360,3892,3,MOTORES Y MÁQUINAS (OTROS),682,47,18,0,0
2013150724,646.2,0,0,GALICIA,A CORUÑA,BARBANZA,NEGREIRA,42.88007000,-8.80157200,2013-09-11,4110,6212,4,Provocados por campesinos para eliminar matorral y residuos agrícolas,237,22,13,0,1823840
2012100875,646.03,1,3,EXTREMADURA,CACERES,SIERRA DE GATA,GATA,40.23659000,-6.61258100,2012-08-03,11415,12735,4,Sin datos,206,1,14,0,0
2003170169,645.05,0,0,CATALUÑA,GIRONA,MARESME,OTRA PROVINCIA,41.69452100,2.71278400,2003-08-13,3186,3666,4,Sin datos,324,35,19,0,7548444
2005460285,641.95,0,0,C. VALENCIANA,VALENCIA,LA SAFOR,SIMAT LA VALLDIGNA,39.04232900,-0.34882700,2005-07-12,0,4483,4,Sin datos,228,16,14,0,136952
2003410105,640.0,0,2,ANDALUCIA,SEVILLA,SIERRA NORTE,"CASTILLO DE LAS GUARDAS, EL",37.70770500,-6.27176000,2003-07-31,1118,1268,3,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),198,10,11,0,17016
2004470009,638.89,0,0,CASTILLA Y LEON,VALLADOLID,MONTEMAYOR DE PILILLA,PORTILLO,41.48054300,-4.56752300,2004-06-18,324,2265,1,RAYO,64,15,0,73096,3674388
2004270772,636.0,0,0,GALICIA,LUGO,TERRA DE LEMOS,QUIROGA,42.46278700,-7.18496600,2004-08-01,3340,4530,4,Sin datos,222,20,10,30488,413560
2010300139,633.0,0,0,MURCIA,MURCIA,NOROESTE,CALASPARRA,38.22383400,-1.62036400,2010-09-07,3637,12478,5,RAYO,669,55,15,0,0
2005050176,630.0,1,3,CASTILLA Y LEON,AVILA,SOTILLO DE LA ADRADA,CASAVIEJA,40.31156500,-4.87795000,2005-08-06,2765,4230,4,Otras motivaciones,876,89,23,0,1995544
